company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_code,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,acquired_quarter,acquired_year,price_amount,price_currency_code
/company/advanced-forming-techology,Advanced Forming Techology,,USA,CO,Longmont,Longmont,/company/arc-wireless,ARC Wireless,mobile,USA,CO,Denver,Denver,2012-04-12,2012-04,2012-Q2,2012,,USD
/company/advanced-liquid-logic,Advanced Liquid Logic,hardware,USA,NC,Raleigh-Durham,Morrisville,/company/illumina,Illumina,,USA,CA,San Diego,San Diego,2013-07-24,2013-07,2013-Q3,2013,96000000,USD
/company/advanced-visual-technology,Advanced Visual Technology,software,USA,AZ,Phoenix,Surprise,/company/oracle,Oracle Corporation,enterprise,USA,CA,SF Bay,Redwood City,2008-10-01,2008-10,2008-Q4,2008,,USD
/company/advancedmethod,advancedMethod,advertising,USA,WA,Seattle,Seattle,/company/eiki-international,Eiki International,hardware,USA,CA,Los Angeles,Rancho Santa Margarita,2008-08-01,2008-08,2008-Q3,2008,,USD
/company/advancednetworx,AdvancedNetworX,consulting,USA,NC,Raleigh-Durham,Morrisville,/company/inx,INX,network_hosting,USA,TX,Houston,Houston,2009-07-17,2009-07,2009-Q3,2009,400000,USD
/company/advancemed,AdvanceMed,,USA,MD,Washington DC,Rockville,/company/nci,NCI,enterprise,USA,VA,Washington DC,Reston,2011-02-25,2011-02,2011-Q1,2011,,USD
/company/advantage-networks,AdVantage Networks,,USA,CA,Los Angeles,Glendale,/company/jmg-exploration,JMG Exploration,,,,unknown,,2012-07-12,2012-07,2012-Q3,2012,,USD
/company/advent-cleaning-technology,Advent Cleaning Technology,cleantech,USA,TX,Dallas,Carrollton,/company/quantum-global-technologies,Quantum Global Technologies,semiconductor,USA,PA,Philadelphia,Dublin,2013-01-04,2013-01,2013-Q1,2013,,USD
/company/advent-power-systems,Advent Power Systems,hardware,USA,FL,Fort Lauderdale,Coconut Creek,/company/cyclone-power-technologies,Cyclone Power Technologies,cleantech,USA,FL,Fort Lauderdale,Pompano Beach,2011-12-21,2011-12,2011-Q4,2011,,USD
/company/adventa-control-technologies,Adventa Control Technologies,semiconductor,USA,TX,Dallas,Plano,/company/rudolph-technologies,Rudolph Technologies,semiconductor,USA,NJ,Flanders,Flanders,2009-08-02,2009-08,2009-Q3,2009,,USD
/company/adventure-central,Adventure Central,ecommerce,USA,,Colorado,Colorado,/company/adventurelink,AdventureLink Travel Inc.,search,USA,CA,Los Angeles,Altadena,2009-03-20,2009-03,2009-Q1,2009,,USD
/company/advertise-com,Advertise.com,advertising,USA,CA,Los Angeles,Sherman Oaks,/company/advertise-com,Advertise.com,advertising,USA,CA,Los Angeles,Sherman Oaks,2009-01-01,2009-01,2009-Q1,2009,,USD
/company/advertising-com,Advertising.com,advertising,USA,MD,Baltimore,Baltimore,/company/aol,AOL,web,USA,NY,New York,New York,2004-08-01,2004-08,2004-Q3,2004,435000000,USD
/company/adxpose,AdXpose,advertising,USA,WA,Seattle,Seattle,/company/comscore,comScore,web,USA,VA,Washington DC,Reston,2011-08-03,2011-08,2011-Q3,2011,22000000,USD
/company/aegis-analytical-corp,Aegis Analytical Corp.,,USA,CO,Denver,Lafayette,/company/accelrys,Accelrys,software,USA,CA,San Diego,San Diego,2012-10-23,2012-10,2012-Q4,2012,,USD
/company/aegom-interactive,Aegom Interactive,,USA,MA,Boston,Newburyport,/company/twelve-court,Twelve Court,,,,unknown,,2011-07-18,2011-07,2011-Q3,2011,,USD
/company/aeroprise,Aeroprise,,USA,CA,SF Bay,Mountain View,/company/bmc-software,BMC Software,software,USA,TX,Houston,Houston,2011-07-07,2011-07,2011-Q3,2011,,USD
/company/aeroscout,AeroScout,mobile,USA,CA,SF Bay,Redwood City,/company/stanley-black-decker,Stanley Black & Decker,other,USA,CT,New Britain,New Britain,2012-06-05,2012-06,2012-Q2,2012,238800000,USD
/company/affiliated-computer-services,Affiliated Computer Services,consulting,USA,TX,Dallas,Dallas,/company/xerox,Xerox,hardware,USA,AL,Norwalk,Norwalk,2009-09-28,2009-09,2009-Q3,2009,5750000000,USD
/company/affinitylabs,Affinity Labs,web,USA,CA,SF Bay,San Francisco,/company/monster,Monster,search,USA,NY,New York,New York,2008-01-04,2008-01,2008-Q1,2008,61000000,USD
/company/affinity-com,Affinity.com,advertising,USA,IL,Chicago,Chicago,/company/hostway,Hostway,network_hosting,USA,IL,Chicago,Chicago,2007-04-04,2007-04,2007-Q2,2007,,USD
/company/affirmtrust-llc,AffirmTrust,,USA,MA,Boston,Marlborough,/company/trend-micro,Trend Micro,security,IND,,New Delhi,New Delhi,2012-06-27,2012-06,2012-Q2,2012,,USD
/company/afternic,AfterNic,,USA,MA,Boston,Waltham,/company/godaddy,GoDaddy,,USA,AZ,Phoenix,Scottsdale,2013-09-19,2013-09,2013-Q3,2013,,USD
/company/ageia-technologies,AGEIA Technologies,semiconductor,USA,CA,SF Bay,Santa Clara,/company/nvidia,Nvidia,hardware,USA,CA,SF Bay,Santa Clara,2008-02-01,2008-02,2008-Q1,2008,,USD
/company/agencyport,Agencyport Software,software,USA,MA,Boston,Boston,/company/sword,Sword,software,USA,NY,New York,New York,2009-11-19,2009-11,2009-Q4,2009,,USD
/company/agencyworks,AgencyWorks,software,USA,UT,Salt Lake City,Salt Lake City,/company/internet-pipeline,iPipeline,software,USA,PA,Philadelphia,Exton,2009-11-03,2009-11,2009-Q4,2009,,USD
/company/agent-logic,Agent Logic,security,USA,VA,Washington DC,Vienna,/company/informatica,Informatica,software,USA,CA,SF Bay,Redwood City,2009-09-02,2009-09,2009-Q3,2009,,USD
/company/agentarts,AgentArts,mobile,USA,CA,SF Bay,San Francisco,/company/fast-search-transfer,Fast Search & Transfer,search,USA,CA,SF Bay,San Mateo,2007-07-06,2007-07,2007-Q3,2007,,USD
/company/agero,Agero,ecommerce,USA,MA,Boston,Medford,/company/sirius,"Sirius XM Radio, Inc.",public_relations,,,unknown,,2013-08-15,2013-08,2013-Q3,2013,530000000,USD
/company/agile-advantage,Agile Advantage,software,USA,WA,Seattle,Redmond,/company/rally-software,Rally Software,enterprise,USA,CO,Denver,Boulder,2012-08-07,2012-08,2012-Q3,2012,,USD
/company/agile-software,Agile Software,software,USA,CA,SF Bay,San Jose,/company/oracle,Oracle Corporation,enterprise,USA,CA,SF Bay,Redwood City,2007-01-01,2007-01,2007-Q1,2007,495000000,USD
/company/agilezen,AgileZen,software,USA,CO,Denver,Boulder,/company/rally-software,Rally Software,enterprise,USA,CO,Denver,Boulder,2010-04-14,2010-04,2010-Q2,2010,,USD
/company/agistics,Agistics,software,USA,CA,SF Bay,Pleasanton,/company/visage-mobile,Visage Mobile,enterprise,USA,CA,SF Bay,San Francisco,2007-10-23,2007-10,2007-Q4,2007,,USD
/company/agito-networks,Agito Networks,enterprise,USA,CA,SF Bay,Santa Clara,/company/shoretel,ShoreTel,hardware,USA,CA,SF Bay,Sunnyvale,2010-10-21,2010-10,2010-Q4,2010,11400000,USD
/company/agnilux,Agnilux,semiconductor,USA,CA,SF Bay,San Jose,/company/google,Google,search,USA,CA,SF Bay,Mountain View,2010-04-20,2010-04,2010-Q2,2010,,USD
/company/agora-games,Agora Games,games_video,USA,NY,Troy,Troy,/company/major-league-gaming,Major League Gaming,games_video,USA,NY,New York,New York,2009-08-18,2009-08,2009-Q3,2009,,USD
/company/agtech-products,Agtech Products,biotech,USA,WI,Milwaukee,Waukesha,/company/danisco-a-s,Danisco A/S,biotech,DNK,,Copenhagen,Copenhagen K,2008-10-27,2008-10,2008-Q4,2008,42000000,USD
/company/aha-mobile,Aha Mobile,mobile,USA,CA,SF Bay,Palo Alto,/company/harman-international,Harman International Industries,other,USA,CT,New York,Stamford,2010-09-15,2010-09,2010-Q3,2010,,USD
/company/ahura-scientific,Ahura Scientific,other,USA,ME,Wilmington,Wilmington,/company/thermo-fisher-scientific,Thermo Fisher Scientific,biotech,USA,MA,Boston,Waltham,2010-01-19,2010-01,2010-Q1,2010,145000000,USD
/company/airdefense,AirDefense,mobile,USA,GA,Atlanta,Alpharetta,/company/motorola-solutions,Motorola Solutions,enterprise,USA,IL,Chicago,Schaumburg,2008-09-30,2008-09,2008-Q3,2008,,USD
/company/airespace,Airespace,network_hosting,USA,CA,SF Bay,San Jose,/company/cisco,Cisco,network_hosting,USA,CA,SF Bay,San Jose,2005-03-23,2005-03,2005-Q1,2005,450000000,USD
/company/airfarewatchdog-com,airfarewatchdog.com,search,USA,NY,New York,New York,/company/tripadvisor,TripAdvisor,web,USA,MA,Boston,Newton,2008-04-01,2008-04,2008-Q2,2008,,USD
/company/airmagnet,AirMagnet,software,USA,CA,SF Bay,Sunnyvale,/company/fluke-networks,Fluke Networks,network_hosting,USA,WA,Seattle,Everett,2009-08-26,2009-08,2009-Q3,2009,,USD
/company/aironet-wireless-communications,Aironet Wireless Communications,mobile,USA,OH,Akron,Akron,/company/cisco,Cisco,network_hosting,USA,CA,SF Bay,San Jose,1999-11-09,1999-11,1999-Q4,1999,,USD
/company/airstream-energy,Airstream Energy,cleantech,USA,AZ,Phoenix,Scottsdale,/company/terra-gen-power,Terra-Gen Power,cleantech,USA,NY,New York,New York,2009-01-01,2009-01,2009-Q1,2009,,USD
/company/airvana,Airvana,network_hosting,USA,MA,Boston,Chelmsford,/company/sac-private-capital-group-gso-capital-partners-sankaty-advisors-zelnickmedia,"SAC Private Capital Group, GSO Capital Partners, Sankaty Advisors & ZelnickMedia",,,,unknown,,2009-12-18,2009-12,2009-Q4,2009,530000000,USD
/company/airwide-solutions,Airwide Solutions,software,USA,MA,Boston,Burlington,/company/mavenir-systems,Mavenir Systems,enterprise,USA,TX,Dallas,Richardson,2011-05-30,2011-05,2011-Q2,2011,,USD
/company/aislebuyer,AisleBuyer,mobile,USA,MA,Boston,Boston,/company/intuit,Intuit,software,USA,CA,SF Bay,Mountain View,2012-04-01,2012-04,2012-Q2,2012,,USD
/company/akarx,AkaRx,biotech,USA,NJ,New York,Paramus,/company/eisai-co,Eisai,biotech,JPN,,Tokyo,Tokyo,2010-01-07,2010-01,2010-Q1,2010,255000000,USD
/company/akorri,Akorri Networks,software,USA,MA,Boston,Littleton,/company/netapp,NetApp,software,USA,,TBD,,2011-01-12,2011-01,2011-Q1,2011,60000000,USD
/company/akrion,Akrion,semiconductor,USA,PA,Allentown,Allentown,/company/bayside-capital,Bayside Capital,other,USA,FL,Miami,Miami,2008-09-28,2008-09,2008-Q3,2008,,USD
/company/akuacom,Akuacom,software,USA,CA,SF Bay,San Rafael,/company/honeywell,Honeywell,manufacturing,USA,NJ,Morristown,Morristown,2010-05-07,2010-05,2010-Q2,2010,,USD
/company/alacer-gold,Alacer Gold,manufacturing,USA,CO,Denver,Englewood,/company/metals-x,Metals X,manufacturing,USA,WA,unknown,East Perth,2013-09-23,2013-09,2013-Q3,2013,40000000,USD
/company/alanco-technologies,Alanco Technologies,other,USA,AZ,Phoenix,Scottsdale,/company/yuuzoo-corporation,YuuZoo Corporation,advertising,SGP,,Singapore - Other,,2011-06-29,2011-06,2011-Q2,2011,,USD
/company/alas-consulting,Alas Consulting,consulting,USA,NY,New York,New York,/company/virtusa,Virtusa,,USA,MA,Boston,Westborough,2011-07-05,2011-07,2011-Q3,2011,,USD
/company/albeo-technologies,Albeo Technologies,cleantech,USA,CO,Denver,Boulder,/company/general-electric,General Electric,other,USA,CT,Fairfield,Fairfield,2012-11-26,2012-11,2012-Q4,2012,,USD
/company/alchemy-labs,Alchemy Labs,software,USA,NY,New York,NY,/company/red-rover,Red Rover,enterprise,USA,NY,New York,New York,2013-09-01,2013-09,2013-Q3,2013,,USD
/company/alchemy-systems,Alchemy Systems,,USA,TX,Austin,Austin,/company/riverside,Riverside Company,other,USA,GA,Atlanta,Atlanta,2013-01-22,2013-01,2013-Q1,2013,,USD
/company/aldon,Aldon,,USA,CA,SF Bay,Emeryville,/company/madewithlove,madewithlove,,BEL,,Antwerpen,Antwerpen,2007-05-11,2007-05,2007-Q2,2007,,USD
/company/aldus-corp,Aldus Corp,software,USA,WA,Seattle,Seattle,/company/adobe-systems,Adobe Systems,software,USA,CA,SF Bay,San Jose,1994-08-31,1994-08,1994-Q3,1994,,USD
/company/aleri,Aleri,software,USA,IL,Chicago,Chicago,/company/sybase,Sybase,software,USA,CA,SF Bay,Dublin,2010-02-01,2010-02,2010-Q1,2010,,USD
/company/alerting-solutions,Alerting Solutions,security,USA,CA,SF Bay,Martinez,/company/athoc,AtHoc,enterprise,USA,CA,SF Bay,San Mateo,2013-01-21,2013-01,2013-Q1,2013,,USD
/company/alexa,Alexa,web,USA,CA,San Francicso,San Francicso,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,1999-05-01,1999-05,1999-Q2,1999,250000000,USD
/company/alexander-gallo-holdings,Alexander Gallo Holdings,software,USA,GA,Atlanta,Atlanta,/company/bayside-capital,Bayside Capital,other,USA,FL,Miami,Miami,2011-12-07,2011-12,2011-Q4,2011,,USD
/company/alfabet,alfabet,software,USA,MA,Boston,Cambridge,/company/software-ag,Software AG,,USA,VA,Washington DC,Reston,2013-06-03,2013-06,2013-Q2,2013,,USD
/company/algor,ALGOR,software,USA,PA,Pittsburg,Pittsburgh,/company/autodesk,Autodesk,software,USA,CA,SF Bay,San Rafael,2009-01-20,2009-01,2009-Q1,2009,34000000,USD
/company/alibre,Alibre,enterprise,USA,TX,Dallas,Richardson,/company/3d-systems,3D Systems,software,USA,SC,Rock Hill,Rock Hill,2011-07-19,2011-07,2011-Q3,2011,,USD
/company/alienware,Alienware,hardware,USA,FL,Miami,Miami,/company/dell,Dell,hardware,USA,TX,Austin,Round Rock,2006-03-22,2006-03,2006-Q1,2006,,USD
/company/alignent-software,Alignent Software,software,USA,CA,San Diego,Carlsbad,/company/sopheon,Sopheon,software,USA,MN,Minneapolis,Bloomington,2007-06-11,2007-06,2007-Q2,2007,5500000,USD
/company/all-phase-security,All Phase Security,security,USA,CA,Sacramento,West Sacramento,/company/universal-protection-service,Universal Protection Service,security,USA,CA,Los Angeles,Santa Ana,2013-02-04,2013-02,2013-Q1,2013,,USD
/company/allaire-corporation,Allaire Corporation,,USA,MA,Boston,Newton,/company/macromedia,Macromedia,software,USA,CA,SF Bay,San Francisco,2001-03-20,2001-03,2001-Q1,2001,360000000,USD
/company/allegiance-security-group,Allegiance Security Group,security,USA,NC,Morehead City,Morehead City,/company/universal-protection-service,Universal Protection Service,security,USA,CA,Los Angeles,Santa Ana,2013-04-02,2013-04,2013-Q2,2013,,USD
/company/allegient-systems,Allegient Systems,software,USA,CT,Wilton,Wilton,/company/bottomline-technologies,Bottomline Technologies,other,AUS,NH,Portsmouth,Portsmouth,2011-03-30,2011-03,2011-Q1,2011,48000000,USD
/company/allmed-healthcare-management,AllMed Healthcare Management,,USA,OR,Portland,Portland,/company/univita-health,Univita Health,other,USA,MN,Minneapolis,Eden Prairie,2012-03-01,2012-03,2012-Q1,2012,,USD
/company/allmodelzone-com,AllModelZone.com,consulting,USA,,United States - Other,,/company/national-lampoon,National Lampoon,advertising,USA,CA,Los Angeles,Los Angeles,2008-08-19,2008-08,2008-Q3,2008,,USD
/company/allrecipes,AllRecipes,web,USA,WA,Seattle,Seattle,/company/meredith,Meredith Corporation,advertising,USA,IA,Des Moines,Des Moines,2012-01-25,2012-01,2012-Q1,2012,175000000,USD
/company/alltel,Alltel,public_relations,USA,AR,Little Rock,Little Rock,/company/verizon,Verizon,mobile,USA,NY,New York,New York,2008-06-05,2008-06,2008-Q2,2008,28100000000,USD
/company/allurent,Allurent,web,USA,MA,Boston,Cambridge,/company/jenzabar,Jenzabar,software,USA,MA,Boston,Boston,2011-01-10,2011-01,2011-Q1,2011,,USD
/company/allvoices,Allvoices,news,USA,CA,SF Bay,San Francisco,/company/datranmedia,Datran Media,public_relations,USA,NY,New York,New York,2011-05-04,2011-05,2011-Q2,2011,,USD
/company/allworx,Allworx,public_relations,USA,NY,Rochester,East Rochester,/company/paetec-holding,PAETEC,network_hosting,USA,NY,Rochester,Fairport,2007-11-01,2007-11,2007-Q4,2007,25000000,USD
/company/alnara-pharmaceuticals,Alnara Pharmaceuticals,biotech,USA,MA,Boston,Cambridge,/company/eli-lilly,Eli Lilly,biotech,USA,IN,Indianapolis,Indianapolis,2010-07-02,2010-07,2010-Q3,2010,,USD
/company/aloka,Aloka,,USA,CT,Wallingford,Wallingford,/company/hitachi-medical,Hitachi Medical,,,,unknown,,2011-06-22,2011-06,2011-Q2,2011,,USD
/company/alot,ALOT,software,USA,NY,New York,New York,/company/inuvo,Inuvo,advertising,USA,FL,Tampa,Clearwater,2012-03-01,2012-03,2012-Q1,2012,,USD
/company/alpha-innotech,Alpha Innotech,biotech,USA,CA,SF Bay,San Leandro,/company/cell-biosciences,ProteinSimple,biotech,USA,CA,SF Bay,Santa Clara,2009-09-06,2009-09,2009-Q3,2009,19710000,USD
/company/alphablox-corporation,AlphaBlox Corporation,,USA,CA,SF Bay,Mountain View,/company/ibm,IBM,software,USA,NY,New York,Armonk,2004-07-14,2004-07,2004-Q3,2004,,USD
/company/alpine-biomed,Alpine Biomed,biotech,USA,CA,Los Angeles,Fountain Valley,/company/natus-medical,Natus Medical,biotech,USA,CA,SF Bay,San Carlos,2009-09-15,2009-09,2009-Q3,2009,46950000,USD
/company/alt-n-technologies,Alt-N Technologies,,USA,TX,Dallas,Grapevine,/company/blackberry,Blackberry,hardware,CAN,,Waterloo,Waterloo,2009-02-13,2009-02,2009-Q1,2009,,USD
/company/alta-group,Alta Group,public_relations,USA,GA,Atlanta,Norcross,/company/afl-telecommunications,AFL,network_hosting,USA,SC,Duncan,Duncan,2012-11-22,2012-11,2012-Q4,2012,,USD
/company/alterpoint,AlterPoint,software,USA,TX,Austin,Austin,/company/versata,Versata Enterprises,enterprise,USA,TX,Austin,Austin,2009-02-25,2009-02,2009-Q1,2009,,USD
/company/alteva,Alteva,public_relations,USA,PA,Philadelphia,Philadelphia,/company/wvt-communications,WVT Communications,public_relations,,,unknown,,2011-08-08,2011-08,2011-Q3,2011,17000000,USD
/company/althea-technologies,Althea Technologies,enterprise,USA,CA,San Diego,San Diego,/company/ajinomoto,Ajinomoto,,JPN,,Tokyo,Tokyo,2013-03-06,2013-03,2013-Q1,2013,,USD
/company/altiga-networks,Altiga Networks,,USA,MA,Boston,Franklin,/company/cisco,Cisco,network_hosting,USA,CA,SF Bay,San Jose,2000-01-19,2000-01,2000-Q1,2000,,USD
/company/altivation-software,Altivation Software,software,USA,CA,Chico,Chico,/company/haemonetics,Haemonetics,biotech,USA,MA,Boston,Braintree,2009-04-01,2009-04,2009-Q2,2009,,USD
/company/altor-networks,Altor Networks,security,USA,CA,SF Bay,Redwood City,/company/juniper-networks,Juniper Networks,security,USA,CA,SF Bay,Sunnyvale,2010-12-06,2010-12,2010-Q4,2010,95000000,USD
/company/altosoft,Altosoft,software,USA,PA,Philadelphia,Media,/company/kofax,Kofax,software,USA,CA,Los Angeles,Irvine,2013-03-01,2013-03,2013-Q1,2013,13500000,USD
/company/am-analytics,AM Analytics,social,USA,NY,New York - Other,,/company/trendrr,Trendrr,enterprise,USA,NY,New York,New York,2010-01-13,2010-01,2010-Q1,2010,,USD
/company/amalfi-semiconductor,Amalfi Semiconductor,semiconductor,USA,CA,SF Bay,Los Gatos,/company/rf-micro-devices,RF Micro Devices,semiconductor,USA,NC,Greensboro,Greensboro,2012-11-05,2012-11,2012-Q4,2012,,USD
/company/amber-networks,Amber Networks,public_relations,USA,CA,SF Bay,Fremont,/company/nokia,Nokia,mobile,FIN,,Finland - Other,,2001-07-25,2001-07,2001-Q3,2001,,USD
/company/amberpoint,AmberPoint,web,USA,CA,SF Bay,Oakland,/company/oracle,Oracle Corporation,enterprise,USA,CA,SF Bay,Redwood City,2010-01-01,2010-01,2010-Q1,2010,,USD
/company/amcom-software,Amcom Software,software,USA,MN,Minneapolis,Eden Prairie,/company/usa-mobility,USA Mobility,mobile,USA,VA,Washington DC,Alexandria,2011-03-03,2011-03,2011-Q1,2011,163300000,USD
/company/amd-handheld-graphics,AMD Handheld Graphics,semiconductor,USA,CA,SF Bay,Sunnyvale,/company/qualcomm,Qualcomm,public_relations,USA,CA,San Diego,San Diego,2009-01-20,2009-01,2009-Q1,2009,65000000,USD
/company/ameracash-solutions,AmeraCash Solutions,,USA,PA,Philadelphia,Philadelphia,/company/ipp-of-america,IPP of America,ecommerce,USA,NJ,Fairfield,Fairfield,2011-01-28,2011-01,2011-Q1,2011,,USD
/company/american-healthtech,American HealthTech,biotech,USA,MS,Ridgeland,Ridgeland,/company/healthland,Healthland,,USA,MN,Minneapolis,Minneapolis,2013-05-21,2013-05,2013-Q2,2013,,USD
/company/american-internet-corporation,American Internet Corporation,,USA,MA,Boston,Bedford,/company/cisco,Cisco,network_hosting,USA,CA,SF Bay,San Jose,1998-08-21,1998-08,1998-Q3,1998,,USD
/company/american-land-lease,American Land Lease,other,USA,FL,Tampa,Clearwater,/company/green-courte-partners,Green Courte Partners,,USA,IL,Chicago,Lake Forest,2008-12-10,2008-12,2008-Q4,2008,438000000,USD
/company/american-medical-alert,American Medical Alert,other,USA,NY,New York,Long Island City,/company/tunstall-healthcare-group,Tunstall Healthcare Group,biotech,GBR,,Yorkshire,Yorkshire,2011-09-23,2011-09,2011-Q3,2011,,USD
/company/american-processing-company,American Processing Company,consulting,USA,CA,SF Bay,SAN JOSE,/company/dolan-apc,Dolan Apc,,USA,MN,Minneapolis,Minneapolis,2009-12-31,2009-12,2009-Q4,2009,,USD
/company/ami-semiconductor,AMI Semiconductor,,USA,ID,Pocatello,Pocatello,/company/on-semiconductor,ON Semiconductor,semiconductor,USA,AZ,Phoenix,Phoenix,2007-12-14,2007-12,2007-Q4,2007,915000000,USD
/company/amicima,Amicima,software,USA,CA,SF Bay,Santa Cruz,/company/adobe-systems,Adobe Systems,software,USA,CA,SF Bay,San Jose,2006-01-01,2006-01,2006-Q1,2006,,USD
/company/amiestreet,Amie Street,web,USA,NY,New York,Long Island City,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,2010-09-22,2010-09,2010-Q3,2010,,USD
/company/amira-pharmaceuticals,Amira Pharmaceuticals,biotech,USA,CA,San Diego,San Diego,/company/bristol-myers-squibb,Bristol-Myers Squibb,biotech,USA,NY,New York,New York,2011-07-21,2011-07,2011-Q3,2011,325000000,USD
